PEDIDO;PRODUTO;QUANTIDADE;PREÇO UNITÁRIO;DATA E HORA COMPRA;CIDADE;CÓDIGO CLIENTE
254119;Cabo de carregamento USB-C;1;61,54;10/02/2023 22:28;Salvador;2215
254120;Pilhas AA (pacote com 4);1;19,77;19/08/2023 07:42;Fortaleza;94016
254121;Cabo de carregamento USB-C;1;61,54;15/02/2023 13:48;Bahia;97035
254122;Monitor para jogos 4K de 27 polegadas;2;2008,44;10/07/2023 09:02;Florianópolis;75001
254123;TV de tela plana;1;1545;14/12/2022 10:40;São Paulo;90001
254124;Fones de ouvido com fio;1;61,74;12/06/2023 03:17;Belo Horizonte;98101
254125;Pilhas AA (pacote com 4);1;19,77;13/04/2023 17:05;Rio de Janeiro;73301
254126;Cabo de carregamento Lightning;1;76,99;18/01/2023 16:22;Campinas;30301
254127;Cabo de carregamento Lightning;1;76,99;17/11/2022 23:14;São Paulo;90001
254128;Pilhas AA (pacote com 4);1;19,77;26/04/2023 09:16;Fortaleza;94016
254129;Pilhas AA (pacote com 4);3;19,77;30/05/2023 17:06;Fortaleza;94016
254130;Baterias AAA (pacote com 4);1;15,39;10/01/2023 01:50;Belo Horizonte;98101
254131;Fones de ouvido Apple Airpods;1;772,5;09/12/2022 13:16;Belo Horizonte;98101
254132;Laptop ThinkPad;1;5149,94;21/09/2023 04:09;Rio de Janeiro;73301
254132;Xiaomi Redmi 10;1;3090;07/12/2022 02:18;Rio de Janeiro;73301
254133;Fones de ouvido Apple Airpods;1;772,5;04/07/2023 21:30;Fortaleza;94016
254134;Pilhas AA (pacote com 4);2;19,77;02/08/2023 23:14;Florianópolis;75001
254135;Telefone Motorola X;1;2060;11/01/2023 22:25;Manaus;10001
254136;Baterias AAA (pacote com 4);1;15,39;15/06/2023 03:16;Manaus;10001
254137;Baterias AAA (pacote com 4);2;15,39;11/02/2023 23:45;Fortaleza;94016
254138;Monitor ultralargo de 34 pol.;1;1956,94;24/12/2022 11:07;Florianópolis;75001
254139;Cabo de carregamento Lightning;1;76,99;19/11/2022 21:24;Manaus;10001
254140;Fones de ouvido Bose SoundSport;1;514,94;25/01/2023 12:56;Bahia;97035
254141;Monitor de 20 polegadas;1;566,44;07/12/2022 07:31;Salvador;2215
254142;Fones de ouvido Apple Airpods;1;772,5;18/02/2023 16:48;Manaus;10001
254143;Fones de ouvido Bose SoundSport;1;514,94;31/07/2023 22:31;Salvador;2215
254144;Baterias AAA (pacote com 4);3;15,39;18/10/2022 16:09;São Paulo;90001
254145;Baterias AAA (pacote com 4);4;15,39;22/01/2023 01:32;Salvador;2215
254146;Cabo de carregamento USB-C;1;61,54;08/04/2023 17:07;Manaus;10001
254147;Laptop Macbook Pro;1;8755;07/11/2022 17:36;Belo Horizonte;98101
254148;Cabo de carregamento USB-C;1;61,54;29/10/2022 22:26;Salvador;2215
254149;Baterias AAA (pacote com 4);2;15,39;09/04/2023 05:16;Bahia;97035
254150;Baterias AAA (pacote com 4);1;15,39;18/03/2023 12:19;Fortaleza;94016
254151;Monitor FHD de 27 polegadas;1;772,44;08/11/2022 19:07;Florianópolis;75001
254152;Fones de ouvido com fio;1;61,74;16/11/2022 08:11;Manaus;10001
254153;iPhone;1;9890;17/08/2023 22:05;Rio de Janeiro;73301
254154;Fones de ouvido com fio;1;61,74;09/10/2023 21:12;Fortaleza;94016
254155;Monitor FHD de 27 polegadas;1;772,44;22/04/2023 18:26;Fortaleza;94016
254156;Fones de ouvido Bose SoundSport;1;514,94;17/05/2023 21:57;São Paulo;90001
254157;Monitor para jogos 4K de 27 polegadas;1;2008,44;22/10/2022 07:00;Campinas;30301
254158;Pilhas AA (pacote com 4);1;19,77;11/07/2023 14:47;São Paulo;90001
254159;Monitor para jogos 4K de 27 polegadas;1;2008,44;14/07/2023 17:53;Rio de Janeiro;73301
254160;Baterias AAA (pacote com 4);2;15,39;08/12/2022 15:16;São Paulo;90001
254161;Cabo de carregamento USB-C;1;61,54;19/01/2023 13:42;Belo Horizonte;98101
254162;Cabo de carregamento USB-C;1;61,54;10/06/2023 18:52;Salvador;2215
254163;Monitor de 20 polegadas;1;566,44;29/07/2023 12:43;São Paulo;90001
254164;Cabo de carregamento USB-C;1;61,54;01/12/2022 23:07;São Paulo;90001
254165;Fones de ouvido Apple Airpods;1;772,5;03/01/2023 16:39;Fortaleza;94016
254166;Fones de ouvido Bose SoundSport;1;514,94;22/08/2023 07:50;Bahia;97035
254167;TV de tela plana;1;1545;05/08/2023 16:46;São Paulo;90001
254168;Fones de ouvido Apple Airpods;1;772,5;26/03/2023 14:44;Rio de Janeiro;73301
254169;Xiaomi Redmi 10;1;3090;29/10/2022 21:47;São Paulo;90001
254170;Pilhas AA (pacote com 4);1;19,77;19/02/2023 15:21;Manaus;10001
254171;Cabo de carregamento Lightning;1;76,99;05/10/2023 11:40;Salvador;2215
254172;Cabo de carregamento USB-C;1;61,54;23/08/2023 14:50;Belo Horizonte;98101
254173;Baterias AAA (pacote com 4);1;15,39;25/06/2023 09:50;Campinas;30301
254174;Baterias AAA (pacote com 4);1;15,39;25/08/2023 04:23;Florianópolis;75001
254175;Xiaomi Redmi 10;1;3090;30/09/2023 13:45;Bahia;97035
254175;Cabo de carregamento USB-C;1;61,54;19/01/2023 21:18;Bahia;97035
254176;Pilhas AA (pacote com 4);2;19,77;31/07/2023 11:27;Salvador;2215
254177;Fones de ouvido Bose SoundSport;1;514,94;21/10/2022 03:40;São Paulo;90001
254178;Pilhas AA (pacote com 4);2;19,77;16/09/2023 21:58;São Paulo;90001
254179;Monitor FHD de 27 polegadas;1;772,44;29/12/2022 01:20;Campinas;30301
254180;Cabo de carregamento Lightning;1;76,99;01/04/2023 15:56;Fortaleza;94016
254181;Monitor para jogos 4K de 27 polegadas;1;2008,44;19/09/2023 01:00;Campinas;30301
254182;Cabo de carregamento USB-C;1;61,54;28/09/2023 12:38;Fortaleza;94016
254183;Fones de ouvido com fio;1;61,74;25/03/2023 10:46;Fortaleza;94016
254184;Monitor FHD de 27 polegadas;1;772,44;21/10/2022 02:56;Salvador;2215
254185;Cabo de carregamento Lightning;1;76,99;22/08/2023 07:59;Florianópolis;75001
254186;Baterias AAA (pacote com 4);2;15,39;29/11/2022 11:20;Belo Horizonte;98101
254187;Fones de ouvido Apple Airpods;1;772,5;08/03/2023 08:30;Belo Horizonte;98101
254188;Baterias AAA (pacote com 4);1;15,39;28/06/2023 03:02;Bahia;97035
254189;Monitor de 20 polegadas;1;566,44;20/06/2023 04:08;Fortaleza;94016
254190;Cabo de carregamento Lightning;1;76,99;21/01/2023 09:27;Manaus;10001
254191;Baterias AAA (pacote com 4);2;15,39;19/04/2023 08:38;Rio de Janeiro;73301
254192;Baterias AAA (pacote com 4);1;15,39;23/01/2023 03:21;Salvador;2215
254193;Fones de ouvido Apple Airpods;1;772,5;26/09/2023 21:16;Salvador;2215
254194;Cabo de carregamento Lightning;1;76,99;19/05/2023 14:04;São Paulo;90001
254195;Fones de ouvido Bose SoundSport;1;514,94;23/05/2023 17:47;Belo Horizonte;98101
254196;Cabo de carregamento USB-C;1;61,54;04/07/2023 12:47;Fortaleza;94016
254197;Fones de ouvido Apple Airpods;1;772,5;23/04/2023 22:37;São Paulo;90001
254198;Cabo de carregamento Lightning;1;76,99;25/04/2023 10:11;São Paulo;90001
254199;Fones de ouvido Apple Airpods;1;772,5;30/11/2022 10:23;Salvador;2215
254200;Cabo de carregamento Lightning;1;76,99;16/02/2023 19:34;Florianópolis;75001
254201;Monitor de 20 polegadas;1;566,44;08/08/2023 03:18;Fortaleza;94016
254202;Monitor ultralargo de 34 pol.;1;1956,94;13/12/2022 21:26;Belo Horizonte;98101
254203;iPhone;1;9890;16/06/2023 00:18;Florianópolis;75001
254204;Monitor ultralargo de 34 pol.;1;1956,94;19/06/2023 22:27;Fortaleza;94016
254205;iPhone;1;9890;02/03/2023 11:17;Florianópolis;75001
254206;TV de tela plana;1;1545;18/08/2023 20:26;Belo Horizonte;98101
254207;Baterias AAA (pacote com 4);4;15,39;21/07/2023 23:16;Manaus;10001
254208;Fones de ouvido com fio;1;61,74;13/04/2023 04:49;Fortaleza;94016
254209;Xiaomi Redmi 10;1;3090;22/10/2022 12:05;Salvador;2215
254210;Laptop ThinkPad;1;5149,94;10/07/2023 17:15;São Paulo;90001
254211;Baterias AAA (pacote com 4);1;15,39;10/09/2023 07:45;Fortaleza;94016
254212;Cabo de carregamento Lightning;1;76,99;25/04/2023 09:34;Bahia;4101
254213;Monitor FHD de 27 polegadas;1;772,44;20/04/2023 17:23;Manaus;10001
254214;Secadora LG;1;3090;23/01/2023 14:16;Manaus;10001
254215;Cabo de carregamento USB-C;1;61,54;26/10/2022 07:00;São Paulo;90001
254216;Cabo de carregamento USB-C;1;61,54;03/11/2022 09:31;Manaus;10001
254217;Monitor para jogos 4K de 27 polegadas;1;2008,44;07/12/2022 03:59;Fortaleza;94016
254218;Monitor de 20 polegadas;1;566,44;13/07/2023 13:45;Campinas;30301
254219;Laptop Macbook Pro;1;8755;05/06/2023 01:12;São Paulo;90001
254220;Fones de ouvido com fio;1;61,74;22/04/2023 16:06;Fortaleza;94016
254221;iPhone;1;9890;08/11/2022 02:12;Belo Horizonte;98101
254222;Cabo de carregamento USB-C;1;61,54;10/03/2023 09:27;Florianópolis;75001
254223;Cabo de carregamento Lightning;1;76,99;05/07/2023 14:25;Manaus;10001
254224;Cabo de carregamento Lightning;1;76,99;23/08/2023 03:25;Rio de Janeiro;73301
254225;Monitor FHD de 27 polegadas;1;772,44;02/03/2023 08:32;Fortaleza;94016
254226;Monitor ultralargo de 34 pol.;1;1956,94;14/05/2023 20:47;Salvador;2215
254227;Monitor de 20 polegadas;1;566,44;22/01/2023 16:58;Manaus;10001
254228;Fones de ouvido com fio;1;61,74;19/04/2023 10:36;São Paulo;90001
254229;Fones de ouvido Bose SoundSport;1;514,94;02/05/2023 22:23;Campinas;30301
254230;iPhone;1;9890;05/06/2023 05:28;São Paulo;90001
254231;Cabo de carregamento USB-C;1;61,54;21/03/2023 19:04;São Paulo;90001
254232;Cabo de carregamento USB-C;1;61,54;11/05/2023 21:09;São Paulo;90001
254233;Monitor para jogos 4K de 27 polegadas;1;2008,44;12/09/2023 20:15;Manaus;10001
254234;Fones de ouvido Bose SoundSport;1;514,94;26/06/2023 20:03;Rio de Janeiro;73301
254235;Fones de ouvido com fio;1;61,74;13/06/2023 14:40;Manaus;10001
254236;Fones de ouvido com fio;1;61,74;30/05/2023 05:27;Salvador;2215
254237;Pilhas AA (pacote com 4);1;19,77;21/04/2023 09:20;São Paulo;90001
254238;Monitor de 20 polegadas;1;566,44;02/05/2023 08:41;Fortaleza;94016
254239;TV de tela plana;1;1545;24/07/2023 20:53;Salvador;2215
254240;Fones de ouvido com fio;1;61,74;16/05/2023 17:07;Salvador;2215
254241;Laptop ThinkPad;1;5149,94;31/03/2023 11:33;Campinas;30301
254242;Fones de ouvido com fio;1;61,74;15/01/2023 19:10;Florianópolis;75001
254243;Baterias AAA (pacote com 4);1;15,39;10/12/2022 22:14;Campinas;30301
254244;Fones de ouvido Bose SoundSport;1;514,94;13/02/2023 01:52;Manaus;10001
254245;Cabo de carregamento Lightning;1;76,99;18/07/2023 19:25;Bahia;97035
254246;Monitor ultralargo de 34 pol.;1;1956,94;13/10/2022 14:40;Salvador;2215
254247;Monitor FHD de 27 polegadas;1;772,44;01/03/2023 10:21;Florianópolis;75001
254248;Baterias AAA (pacote com 4);1;15,39;24/08/2023 22:27;São Paulo;90001
254249;Pilhas AA (pacote com 4);1;19,77;27/10/2022 10:59;Fortaleza;94016
254250;Cabo de carregamento Lightning;1;76,99;23/08/2023 02:15;São Paulo;90001
254251;Fones de ouvido Bose SoundSport;1;514,94;03/01/2023 00:33;Fortaleza;94016
254252;iPhone;1;9890;17/12/2022 19:37;São Paulo;90001
254253;Monitor FHD de 27 polegadas;1;772,44;11/03/2023 05:05;Fortaleza;94016
254254;Baterias AAA (pacote com 4);1;15,39;08/11/2022 19:40;Bahia;4101
254255;Monitor ultralargo de 34 pol.;1;1956,94;19/05/2023 02:26;Florianópolis;75001
254256;Cabo de carregamento USB-C;1;61,54;30/05/2023 00:02;Manaus;10001
254257;Baterias AAA (pacote com 4);2;15,39;01/04/2023 03:01;Fortaleza;94016
254258;iPhone;1;9890;07/08/2023 11:15;Salvador;2215
254258;Cabo de carregamento Lightning;1;76,99;05/01/2023 20:55;Salvador;2215
254259;Cabo de carregamento Lightning;1;76,99;29/08/2023 12:40;São Paulo;90001
254260;Máquina de lavar LG;1;3090;21/03/2023 04:40;São Paulo;90001
254261;Cabo de carregamento USB-C;1;61,54;11/09/2023 20:52;Rio de Janeiro;73301
254262;Pilhas AA (pacote com 4);1;19,77;14/03/2023 20:45;São Paulo;90001
254263;Monitor ultralargo de 34 pol.;1;1956,94;19/06/2023 07:15;São Paulo;90001
254264;Pilhas AA (pacote com 4);2;19,77;16/05/2023 11:28;Rio de Janeiro;73301
254265;Baterias AAA (pacote com 4);1;15,39;25/10/2022 00:11;São Paulo;90001
254266;Fones de ouvido Bose SoundSport;1;514,94;10/02/2023 17:06;Manaus;10001
254267;Cabo de carregamento USB-C;1;61,54;18/09/2023 00:03;Campinas;30301
254268;Xiaomi Redmi 10;1;3090;29/09/2023 02:05;Manaus;10001
254269;Fones de ouvido com fio;1;61,74;16/08/2023 03:16;Fortaleza;94016
254270;Monitor FHD de 27 polegadas;1;772,44;02/05/2023 05:01;Bahia;97035
254271;Xiaomi Redmi 10;1;3090;20/07/2023 17:20;Manaus;10001
254272;Monitor FHD de 27 polegadas;1;772,44;07/06/2023 14:01;Fortaleza;94016
254272;Cabo de carregamento USB-C;1;61,54;23/08/2023 20:33;Fortaleza;94016
254273;Pilhas AA (pacote com 4);1;19,77;01/04/2023 19:50;Campinas;30301
254274;Máquina de lavar LG;1;3090;12/04/2023 02:24;Manaus;10001
254275;Cabo de carregamento USB-C;1;61,54;18/07/2023 08:25;Manaus;10001
254276;Cabo de carregamento Lightning;1;76,99;10/04/2023 21:11;Fortaleza;94016
254277;iPhone;1;9890;28/07/2023 01:44;Fortaleza;94016
254277;Fones de ouvido com fio;1;61,74;19/04/2023 17:13;Fortaleza;94016
254278;Monitor ultralargo de 34 pol.;1;1956,94;30/03/2023 12:30;Rio de Janeiro;73301
254279;Xiaomi Redmi 10;1;3090;27/04/2023 17:55;São Paulo;90001
254280;Fones de ouvido Apple Airpods;1;772,5;11/08/2023 17:27;Florianópolis;75001
254281;Fones de ouvido Bose SoundSport;1;514,94;28/05/2023 21:57;Fortaleza;94016
254282;Cabo de carregamento Lightning;1;76,99;10/01/2023 09:04;Manaus;10001
254283;Cabo de carregamento USB-C;1;61,54;11/05/2023 20:08;Manaus;10001
254284;Baterias AAA (pacote com 4);2;15,39;13/03/2023 00:35;Florianópolis;75001
254285;Baterias AAA (pacote com 4);2;15,39;13/05/2023 22:50;Rio de Janeiro;73301
254286;iPhone;1;9890;25/12/2022 10:49;São Paulo;90001
254287;Pilhas AA (pacote com 4);1;19,77;09/05/2023 18:48;Manaus;10001
254288;Xiaomi Redmi 10;1;3090;14/07/2023 16:08;Campinas;30301
254289;Monitor ultralargo de 34 pol.;1;1956,94;10/11/2022 10:10;Manaus;10001
254290;Baterias AAA (pacote com 4);1;15,39;23/05/2023 00:43;Rio de Janeiro;73301
254291;Cabo de carregamento Lightning;1;76,99;22/11/2022 07:25;Manaus;10001
254292;Cabo de carregamento USB-C;1;61,54;07/05/2023 04:12;Belo Horizonte;98101
254293;Cabo de carregamento USB-C;1;61,54;13/06/2023 02:33;Salvador;2215
254294;Laptop Macbook Pro;1;8755;31/03/2023 14:44;Salvador;2215
254295;Fones de ouvido Bose SoundSport;1;514,94;10/04/2023 00:38;Manaus;10001
254296;Fones de ouvido Bose SoundSport;1;514,94;20/06/2023 09:32;Fortaleza;94016
254297;Cabo de carregamento Lightning;1;76,99;29/06/2023 07:43;Florianópolis;75001
254298;Fones de ouvido com fio;1;61,74;03/01/2023 13:08;Fortaleza;94016
254299;Pilhas AA (pacote com 4);1;19,77;01/01/2023 18:34;São Paulo;90001
254300;Pilhas AA (pacote com 4);1;19,77;03/04/2023 02:49;Fortaleza;94016
254300;Cabo de carregamento USB-C;1;61,54;16/02/2023 18:02;Fortaleza;94016
254301;Xiaomi Redmi 10;1;3090;22/12/2022 07:01;Fortaleza;94016
254302;Baterias AAA (pacote com 4);1;15,39;02/02/2023 11:00;Campinas;30301
254303;Cabo de carregamento Lightning;1;76,99;04/05/2023 08:26;Manaus;10001
254304;Baterias AAA (pacote com 4);2;15,39;07/05/2023 00:40;Manaus;10001
254305;Fones de ouvido Bose SoundSport;1;514,94;28/03/2023 11:22;Fortaleza;94016
254306;iPhone;1;9890;25/11/2022 18:56;Fortaleza;94016
254306;Fones de ouvido Apple Airpods;1;772,5;08/08/2023 05:00;Fortaleza;94016
254307;Fones de ouvido Apple Airpods;1;772,5;23/02/2023 00:34;Florianópolis;75001
254308;Cabo de carregamento Lightning;1;76,99;28/03/2023 11:16;São Paulo;90001
254309;Telefone Motorola X;1;2060;20/11/2022 17:53;Belo Horizonte;98101
254310;Fones de ouvido Bose SoundSport;1;514,94;24/03/2023 15:51;São Paulo;90001
254311;iPhone;1;9890;25/09/2023 23:08;Fortaleza;94016
254312;Fones de ouvido Bose SoundSport;1;514,94;05/09/2023 14:38;Fortaleza;94016
254313;Monitor para jogos 4K de 27 polegadas;1;2008,44;25/10/2022 09:31;Florianópolis;75001
254314;Monitor para jogos 4K de 27 polegadas;1;2008,44;03/06/2023 20:42;Bahia;97035
254315;Monitor FHD de 27 polegadas;1;772,44;14/12/2022 06:20;Manaus;10001
254316;Cabo de carregamento Lightning;1;76,99;03/09/2023 19:26;Fortaleza;94016
254317;Xiaomi Redmi 10;1;3090;29/05/2023 02:59;Rio de Janeiro;73301
254318;Fones de ouvido Apple Airpods;1;772,5;11/10/2023 11:25;Bahia;97035
254319;TV de tela plana;1;1545;27/07/2023 22:49;Belo Horizonte;98101
254320;Baterias AAA (pacote com 4);1;15,39;01/03/2023 19:24;Fortaleza;94016
254321;Monitor FHD de 27 polegadas;1;772,44;09/06/2023 16:08;Fortaleza;94016
254322;Monitor ultralargo de 34 pol.;1;1956,94;05/06/2023 08:36;Belo Horizonte;98101
254323;Laptop ThinkPad;1;5149,94;13/02/2023 03:09;Fortaleza;94016
254324;Pilhas AA (pacote com 4);1;19,77;21/07/2023 18:47;Manaus;10001
254325;Cabo de carregamento USB-C;1;61,54;25/01/2023 15:56;Florianópolis;75001
254326;Cabo de carregamento Lightning;1;76,99;29/10/2022 10:30;Bahia;4101
254327;Fones de ouvido com fio;1;61,74;14/11/2022 03:44;Rio de Janeiro;73301
254328;Monitor para jogos 4K de 27 polegadas;1;2008,44;04/04/2023 00:56;Salvador;2215
254329;Fones de ouvido com fio;1;61,74;10/03/2023 07:20;Fortaleza;94016
254330;Cabo de carregamento USB-C;1;61,54;06/03/2023 09:07;Bahia;97035
254331;Monitor ultralargo de 34 pol.;1;1956,94;09/09/2023 01:36;Florianópolis;75001
254332;Fones de ouvido com fio;1;61,74;14/02/2023 15:55;Rio de Janeiro;73301
254333;Cabo de carregamento Lightning;1;76,99;10/05/2023 21:19;Rio de Janeiro;73301
254334;Monitor FHD de 27 polegadas;1;772,44;03/02/2023 19:32;Florianópolis;75001
254335;Cabo de carregamento USB-C;1;61,54;06/06/2023 00:10;Fortaleza;94016
254336;Cabo de carregamento USB-C;1;61,54;02/04/2023 02:41;Fortaleza;94016
254337;Baterias AAA (pacote com 4);1;15,39;11/02/2023 08:57;Fortaleza;94016
254338;Pilhas AA (pacote com 4);2;19,77;31/08/2023 13:18;Florianópolis;75001
254339;Pilhas AA (pacote com 4);1;19,77;16/11/2022 06:32;Salvador;2215
254340;TV de tela plana;1;1545;23/06/2023 12:56;Bahia;4101
254341;Monitor de 20 polegadas;1;566,44;23/07/2023 12:05;São Paulo;90001
254342;Fones de ouvido Bose SoundSport;1;514,94;31/03/2023 11:42;Fortaleza;94016
254343;Pilhas AA (pacote com 4);1;19,77;21/03/2023 07:27;Manaus;10001
254344;Pilhas AA (pacote com 4);1;19,77;25/12/2022 18:25;Salvador;2215
254345;Cabo de carregamento Lightning;1;76,99;02/05/2023 00:13;Campinas;30301
254346;Baterias AAA (pacote com 4);1;15,39;22/08/2023 06:52;Salvador;2215
254347;Fones de ouvido com fio;1;61,74;24/11/2022 06:30;Manaus;10001
254348;Monitor para jogos 4K de 27 polegadas;1;2008,44;18/04/2023 19:11;Campinas;30301
254348;Fones de ouvido Apple Airpods;1;772,5;06/07/2023 20:40;Campinas;30301
254349;Monitor ultralargo de 34 pol.;1;1956,94;13/09/2023 09:08;Rio de Janeiro;73301
254350;Fones de ouvido com fio;2;61,74;05/03/2023 20:52;Fortaleza;94016
254351;Fones de ouvido com fio;1;61,74;21/06/2023 14:12;Salvador;2215
254352;Fones de ouvido Apple Airpods;1;772,5;26/06/2023 11:35;Manaus;10001
254353;Monitor ultralargo de 34 pol.;1;1956,94;26/10/2022 19:37;Belo Horizonte;98101
254354;Monitor ultralargo de 34 pol.;1;1956,94;20/07/2023 01:28;Salvador;2215
254355;Cabo de carregamento USB-C;2;61,54;26/01/2023 00:22;Florianópolis;75001
254356;Fones de ouvido Apple Airpods;1;772,5;16/04/2023 14:52;Rio de Janeiro;73301
254357;Cabo de carregamento USB-C;1;61,54;22/06/2023 10:06;Fortaleza;94016
254358;Baterias AAA (pacote com 4);1;15,39;27/04/2023 15:11;Fortaleza;94016
254359;Cabo de carregamento USB-C;1;61,54;03/01/2023 19:57;Fortaleza;94016
254360;Baterias AAA (pacote com 4);3;15,39;18/01/2023 13:28;Salvador;2215
254361;Monitor de 20 polegadas;1;566,44;01/03/2023 21:47;Fortaleza;94016
254361;Cabo de carregamento USB-C;1;61,54;14/05/2023 12:40;Fortaleza;94016
254362;Fones de ouvido Bose SoundSport;1;514,94;17/08/2023 20:09;São Paulo;90001
254363;Fones de ouvido Apple Airpods;1;772,5;12/04/2023 04:43;Rio de Janeiro;73301
254364;Pilhas AA (pacote com 4);2;19,77;17/07/2023 16:14;São Paulo;90001
254365;Monitor FHD de 27 polegadas;1;772,44;03/07/2023 07:06;São Paulo;90001
254366;Cabo de carregamento USB-C;1;61,54;10/04/2023 05:49;Fortaleza;94016
254367;Monitor FHD de 27 polegadas;1;772,44;13/01/2023 13:32;Fortaleza;94016
254368;Fones de ouvido Bose SoundSport;1;514,94;01/01/2023 02:37;Belo Horizonte;98101
254369;Baterias AAA (pacote com 4);1;15,39;22/08/2023 13:09;Manaus;10001
254370;Baterias AAA (pacote com 4);1;15,39;11/09/2023 09:11;Florianópolis;75001
254371;Telefone Motorola X;1;2060;12/02/2023 09:50;Fortaleza;94016
254371;Fones de ouvido com fio;1;61,74;23/12/2022 23:13;Fortaleza;94016
254372;Monitor para jogos 4K de 27 polegadas;1;2008,44;08/03/2023 23:43;São Paulo;90001
254373;Fones de ouvido com fio;1;61,74;05/11/2022 09:10;São Paulo;90001
254374;TV de tela plana;1;1545;04/09/2023 03:49;Fortaleza;94016
254375;Baterias AAA (pacote com 4);1;15,39;04/05/2023 04:22;Fortaleza;94016
254376;iPhone;1;9890;26/09/2023 02:34;São Paulo;90001
254377;Baterias AAA (pacote com 4);1;15,39;15/10/2022 12:13;São Paulo;90001
254378;Fones de ouvido Bose SoundSport;1;514,94;20/12/2022 13:09;Campinas;30301
254379;Cabo de carregamento Lightning;1;76,99;02/07/2023 23:18;Manaus;10001
254380;TV de tela plana;1;1545;04/08/2023 16:12;Fortaleza;94016
254381;TV de tela plana;1;1545;23/12/2022 04:15;Salvador;2215
254382;Fones de ouvido Apple Airpods;1;772,5;10/03/2023 16:56;São Paulo;90001
254383;Monitor FHD de 27 polegadas;1;772,44;11/02/2023 15:02;Salvador;2215
254384;Monitor de 20 polegadas;1;566,44;27/08/2023 10:24;São Paulo;90001
254385;Xiaomi Redmi 10;1;3090;03/11/2022 21:45;Manaus;10001
254386;Monitor de 20 polegadas;1;566,44;19/07/2023 08:47;Belo Horizonte;98101
254386;Cabo de carregamento Lightning;1;76,99;04/12/2022 04:01;Belo Horizonte;98101
254387;Baterias AAA (pacote com 4);1;15,39;09/03/2023 16:44;Manaus;10001
254388;Laptop ThinkPad;1;5149,94;19/06/2023 02:21;Salvador;2215
254389;Monitor FHD de 27 polegadas;1;772,44;08/08/2023 23:53;Fortaleza;94016
254390;Cabo de carregamento Lightning;1;76,99;21/07/2023 00:15;Fortaleza;94016
