PEDIDO;PRODUTO;QUANTIDADE;PREÇO UNITÁRIO;DATA E HORA COMPRA;CIDADE;CÓDIGO CLIENTE;MES;REFERENCIA
254132;Xiaomi Redmi 10;1;3090;07/12/2022 02:18;Rio de Janeiro;73301;12;202212
254133;Fones de ouvido Apple Airpods;1;772,5;04/07/2023 21:30;Fortaleza;94016;7;202307
254134;Pilhas AA (pacote com 4);2;19,77;02/08/2023 23:14;Florianópolis;75001;8;202308
254135;Telefone Motorola X;1;2060;11/01/2023 22:25;Manaus;10001;1;202301
254136;Baterias AAA (pacote com 4);1;15,39;15/06/2023 03:16;Manaus;10001;6;202306
254137;Baterias AAA (pacote com 4);2;15,39;11/02/2023 23:45;Fortaleza;94016;2;202302
254138;Monitor ultralargo de 34 pol.;1;1956,94;24/12/2022 11:07;Florianópolis;75001;12;202212
254139;Cabo de carregamento Lightning;1;76,99;19/11/2022 21:24;Manaus;10001;11;202211
254140;Fones de ouvido Bose SoundSport;1;514,94;25/01/2023 12:56;Bahia;97035;1;202301
254141;Monitor de 20 polegadas;1;566,44;07/12/2022 07:31;Salvador;2215;12;202212
254142;Fones de ouvido Apple Airpods;1;772,5;18/02/2023 16:48;Manaus;10001;2;202302
254143;Fones de ouvido Bose SoundSport;1;514,94;31/07/2023 22:31;Salvador;2215;7;202307
254144;Baterias AAA (pacote com 4);3;15,39;18/10/2022 16:09;São Paulo;90001;10;202210
254145;Baterias AAA (pacote com 4);4;15,39;22/01/2023 01:32;Salvador;2215;1;202301
254146;Cabo de carregamento USB-C;1;61,54;08/04/2023 17:07;Manaus;10001;4;202304
254147;Laptop Macbook Pro;1;8755;07/11/2022 17:36;Belo Horizonte;98101;11;202211
254148;Cabo de carregamento USB-C;1;61,54;29/10/2022 22:26;Salvador;2215;10;202210
254149;Baterias AAA (pacote com 4);2;15,39;09/04/2023 05:16;Bahia;97035;4;202304
254150;Baterias AAA (pacote com 4);1;15,39;18/03/2023 12:19;Fortaleza;94016;3;202303
254151;Monitor FHD de 27 polegadas;1;772,44;08/11/2022 19:07;Florianópolis;75001;11;202211
254152;Fones de ouvido com fio;1;61,74;16/11/2022 08:11;Manaus;10001;11;202211
254153;iPhone;1;9890;17/08/2023 22:05;Rio de Janeiro;73301;8;202308
254154;Fones de ouvido com fio;1;61,74;09/10/2023 21:12;Fortaleza;94016;10;202310
254155;Monitor FHD de 27 polegadas;1;772,44;22/04/2023 18:26;Fortaleza;94016;4;202304
254156;Fones de ouvido Bose SoundSport;1;514,94;17/05/2023 21:57;São Paulo;90001;5;202305
254157;Monitor para jogos 4K de 27 polegadas;1;2008,44;22/10/2022 07:00;Campinas;30301;10;202210
254158;Pilhas AA (pacote com 4);1;19,77;11/07/2023 14:47;São Paulo;90001;7;202307
254159;Monitor para jogos 4K de 27 polegadas;1;2008,44;14/07/2023 17:53;Rio de Janeiro;73301;7;202307
254160;Baterias AAA (pacote com 4);2;15,39;08/12/2022 15:16;São Paulo;90001;12;202212
254161;Cabo de carregamento USB-C;1;61,54;19/01/2023 13:42;Belo Horizonte;98101;1;202301
254162;Cabo de carregamento USB-C;1;61,54;10/06/2023 18:52;Salvador;2215;6;202306
254163;Monitor de 20 polegadas;1;566,44;29/07/2023 12:43;São Paulo;90001;7;202307
254164;Cabo de carregamento USB-C;1;61,54;01/12/2022 23:07;São Paulo;90001;12;202212
254165;Fones de ouvido Apple Airpods;1;772,5;03/01/2023 16:39;Fortaleza;94016;1;202301
254166;Fones de ouvido Bose SoundSport;1;514,94;22/08/2023 07:50;Bahia;97035;8;202308
254167;TV de tela plana;1;1545;05/08/2023 16:46;São Paulo;90001;8;202308
254168;Fones de ouvido Apple Airpods;1;772,5;26/03/2023 14:44;Rio de Janeiro;73301;3;202303
254169;Xiaomi Redmi 10;1;3090;29/10/2022 21:47;São Paulo;90001;10;202210
254170;Pilhas AA (pacote com 4);1;19,77;19/02/2023 15:21;Manaus;10001;2;202302
254171;Cabo de carregamento Lightning;1;76,99;05/10/2023 11:40;Salvador;2215;10;202310
254172;Cabo de carregamento USB-C;1;61,54;23/08/2023 14:50;Belo Horizonte;98101;8;202308
254173;Baterias AAA (pacote com 4);1;15,39;25/06/2023 09:50;Campinas;30301;6;202306
254174;Baterias AAA (pacote com 4);1;15,39;25/08/2023 04:23;Florianópolis;75001;8;202308
254175;Xiaomi Redmi 10;1;3090;30/09/2023 13:45;Bahia;97035;9;202309
254175;Cabo de carregamento USB-C;1;61,54;19/01/2023 21:18;Bahia;97035;1;202301
254176;Pilhas AA (pacote com 4);2;19,77;31/07/2023 11:27;Salvador;2215;7;202307
254177;Fones de ouvido Bose SoundSport;1;514,94;21/10/2022 03:40;São Paulo;90001;10;202210
254178;Pilhas AA (pacote com 4);2;19,77;16/09/2023 21:58;São Paulo;90001;9;202309
254179;Monitor FHD de 27 polegadas;1;772,44;29/12/2022 01:20;Campinas;30301;12;202212
254180;Cabo de carregamento Lightning;1;76,99;01/04/2023 15:56;Fortaleza;94016;4;202304
254181;Monitor para jogos 4K de 27 polegadas;1;2008,44;19/09/2023 01:00;Campinas;30301;9;202309
254182;Cabo de carregamento USB-C;1;61,54;28/09/2023 12:38;Fortaleza;94016;9;202309
254183;Fones de ouvido com fio;1;61,74;25/03/2023 10:46;Fortaleza;94016;3;202303
254184;Monitor FHD de 27 polegadas;1;772,44;21/10/2022 02:56;Salvador;2215;10;202210
254185;Cabo de carregamento Lightning;1;76,99;22/08/2023 07:59;Florianópolis;75001;8;202308
254186;Baterias AAA (pacote com 4);2;15,39;29/11/2022 11:20;Belo Horizonte;98101;11;202211
254187;Fones de ouvido Apple Airpods;1;772,5;08/03/2023 08:30;Belo Horizonte;98101;3;202303
254188;Baterias AAA (pacote com 4);1;15,39;28/06/2023 03:02;Bahia;97035;6;202306
254189;Monitor de 20 polegadas;1;566,44;20/06/2023 04:08;Fortaleza;94016;6;202306
254190;Cabo de carregamento Lightning;1;76,99;21/01/2023 09:27;Manaus;10001;1;202301
254191;Baterias AAA (pacote com 4);2;15,39;19/04/2023 08:38;Rio de Janeiro;73301;4;202304
254192;Baterias AAA (pacote com 4);1;15,39;23/01/2023 03:21;Salvador;2215;1;202301
254193;Fones de ouvido Apple Airpods;1;772,5;26/09/2023 21:16;Salvador;2215;9;202309
254194;Cabo de carregamento Lightning;1;76,99;19/05/2023 14:04;São Paulo;90001;5;202305
254195;Fones de ouvido Bose SoundSport;1;514,94;23/05/2023 17:47;Belo Horizonte;98101;5;202305
254196;Cabo de carregamento USB-C;1;61,54;04/07/2023 12:47;Fortaleza;94016;7;202307
254197;Fones de ouvido Apple Airpods;1;772,5;23/04/2023 22:37;São Paulo;90001;4;202304
254198;Cabo de carregamento Lightning;1;76,99;25/04/2023 10:11;São Paulo;90001;4;202304
254199;Fones de ouvido Apple Airpods;1;772,5;30/11/2022 10:23;Salvador;2215;11;202211
254200;Cabo de carregamento Lightning;1;76,99;16/02/2023 19:34;Florianópolis;75001;2;202302
254201;Monitor de 20 polegadas;1;566,44;08/08/2023 03:18;Fortaleza;94016;8;202308
254202;Monitor ultralargo de 34 pol.;1;1956,94;13/12/2022 21:26;Belo Horizonte;98101;12;202212
254203;iPhone;1;9890;16/06/2023 00:18;Florianópolis;75001;6;202306
254204;Monitor ultralargo de 34 pol.;1;1956,94;19/06/2023 22:27;Fortaleza;94016;6;202306
254205;iPhone;1;9890;02/03/2023 11:17;Florianópolis;75001;3;202303
254206;TV de tela plana;1;1545;18/08/2023 20:26;Belo Horizonte;98101;8;202308
254207;Baterias AAA (pacote com 4);4;15,39;21/07/2023 23:16;Manaus;10001;7;202307
254208;Fones de ouvido com fio;1;61,74;13/04/2023 04:49;Fortaleza;94016;4;202304
254209;Xiaomi Redmi 10;1;3090;22/10/2022 12:05;Salvador;2215;10;202210
254210;Laptop ThinkPad;1;5149,94;10/07/2023 17:15;São Paulo;90001;7;202307
254211;Baterias AAA (pacote com 4);1;15,39;10/09/2023 07:45;Fortaleza;94016;9;202309
254212;Cabo de carregamento Lightning;1;76,99;25/04/2023 09:34;Bahia;4101;4;202304
254213;Monitor FHD de 27 polegadas;1;772,44;20/04/2023 17:23;Manaus;10001;4;202304
254214;Secadora LG;1;3090;23/01/2023 14:16;Manaus;10001;1;202301
254215;Cabo de carregamento USB-C;1;61,54;26/10/2022 07:00;São Paulo;90001;10;202210
254216;Cabo de carregamento USB-C;1;61,54;03/11/2022 09:31;Manaus;10001;11;202211
254217;Monitor para jogos 4K de 27 polegadas;1;2008,44;07/12/2022 03:59;Fortaleza;94016;12;202212
254218;Monitor de 20 polegadas;1;566,44;13/07/2023 13:45;Campinas;30301;7;202307
254219;Laptop Macbook Pro;1;8755;05/06/2023 01:12;São Paulo;90001;6;202306
254220;Fones de ouvido com fio;1;61,74;22/04/2023 16:06;Fortaleza;94016;4;202304
254221;iPhone;1;9890;08/11/2022 02:12;Belo Horizonte;98101;11;202211
254222;Cabo de carregamento USB-C;1;61,54;10/03/2023 09:27;Florianópolis;75001;3;202303
254223;Cabo de carregamento Lightning;1;76,99;05/07/2023 14:25;Manaus;10001;7;202307
254224;Cabo de carregamento Lightning;1;76,99;23/08/2023 03:25;Rio de Janeiro;73301;8;202308
254225;Monitor FHD de 27 polegadas;1;772,44;02/03/2023 08:32;Fortaleza;94016;3;202303
254226;Monitor ultralargo de 34 pol.;1;1956,94;14/05/2023 20:47;Salvador;2215;5;202305
254227;Monitor de 20 polegadas;1;566,44;22/01/2023 16:58;Manaus;10001;1;202301
254228;Fones de ouvido com fio;1;61,74;19/04/2023 10:36;São Paulo;90001;4;202304
254229;Fones de ouvido Bose SoundSport;1;514,94;02/05/2023 22:23;Campinas;30301;5;202305
254230;iPhone;1;9890;05/06/2023 05:28;São Paulo;90001;6;202306
254231;Cabo de carregamento USB-C;1;61,54;21/03/2023 19:04;São Paulo;90001;3;202303
254232;Cabo de carregamento USB-C;1;61,54;11/05/2023 21:09;São Paulo;90001;5;202305
254233;Monitor para jogos 4K de 27 polegadas;1;2008,44;12/09/2023 20:15;Manaus;10001;9;202309
254234;Fones de ouvido Bose SoundSport;1;514,94;26/06/2023 20:03;Rio de Janeiro;73301;6;202306
254235;Fones de ouvido com fio;1;61,74;13/06/2023 14:40;Manaus;10001;6;202306
254236;Fones de ouvido com fio;1;61,74;30/05/2023 05:27;Salvador;2215;5;202305
254237;Pilhas AA (pacote com 4);1;19,77;21/04/2023 09:20;São Paulo;90001;4;202304
254238;Monitor de 20 polegadas;1;566,44;02/05/2023 08:41;Fortaleza;94016;5;202305
254239;TV de tela plana;1;1545;24/07/2023 20:53;Salvador;2215;7;202307
254240;Fones de ouvido com fio;1;61,74;16/05/2023 17:07;Salvador;2215;5;202305
254241;Laptop ThinkPad;1;5149,94;31/03/2023 11:33;Campinas;30301;3;202303
254242;Fones de ouvido com fio;1;61,74;15/01/2023 19:10;Florianópolis;75001;1;202301
254243;Baterias AAA (pacote com 4);1;15,39;10/12/2022 22:14;Campinas;30301;12;202212
254244;Fones de ouvido Bose SoundSport;1;514,94;13/02/2023 01:52;Manaus;10001;2;202302
254245;Cabo de carregamento Lightning;1;76,99;18/07/2023 19:25;Bahia;97035;7;202307
254246;Monitor ultralargo de 34 pol.;1;1956,94;13/10/2022 14:40;Salvador;2215;10;202210
254247;Monitor FHD de 27 polegadas;1;772,44;01/03/2023 10:21;Florianópolis;75001;3;202303
254248;Baterias AAA (pacote com 4);1;15,39;24/08/2023 22:27;São Paulo;90001;8;202308
254249;Pilhas AA (pacote com 4);1;19,77;27/10/2022 10:59;Fortaleza;94016;10;202210
254250;Cabo de carregamento Lightning;1;76,99;23/08/2023 02:15;São Paulo;90001;8;202308
254251;Fones de ouvido Bose SoundSport;1;514,94;03/01/2023 00:33;Fortaleza;94016;1;202301
254252;iPhone;1;9890;17/12/2022 19:37;São Paulo;90001;12;202212
254253;Monitor FHD de 27 polegadas;1;772,44;11/03/2023 05:05;Fortaleza;94016;3;202303
254254;Baterias AAA (pacote com 4);1;15,39;08/11/2022 19:40;Bahia;4101;11;202211
254255;Monitor ultralargo de 34 pol.;1;1956,94;19/05/2023 02:26;Florianópolis;75001;5;202305
254256;Cabo de carregamento USB-C;1;61,54;30/05/2023 00:02;Manaus;10001;5;202305
254257;Baterias AAA (pacote com 4);2;15,39;01/04/2023 03:01;Fortaleza;94016;4;202304
254258;iPhone;1;9890;07/08/2023 11:15;Salvador;2215;8;202308
254258;Cabo de carregamento Lightning;1;76,99;05/01/2023 20:55;Salvador;2215;1;202301
254259;Cabo de carregamento Lightning;1;76,99;29/08/2023 12:40;São Paulo;90001;8;202308
254260;Máquina de lavar LG;1;3090;21/03/2023 04:40;São Paulo;90001;3;202303
254261;Cabo de carregamento USB-C;1;61,54;11/09/2023 20:52;Rio de Janeiro;73301;9;202309
254262;Pilhas AA (pacote com 4);1;19,77;14/03/2023 20:45;São Paulo;90001;3;202303
254263;Monitor ultralargo de 34 pol.;1;1956,94;19/06/2023 07:15;São Paulo;90001;6;202306
254264;Pilhas AA (pacote com 4);2;19,77;16/05/2023 11:28;Rio de Janeiro;73301;5;202305
254265;Baterias AAA (pacote com 4);1;15,39;25/10/2022 00:11;São Paulo;90001;10;202210
254266;Fones de ouvido Bose SoundSport;1;514,94;10/02/2023 17:06;Manaus;10001;2;202302
254267;Cabo de carregamento USB-C;1;61,54;18/09/2023 00:03;Campinas;30301;9;202309
254268;Xiaomi Redmi 10;1;3090;29/09/2023 02:05;Manaus;10001;9;202309
254269;Fones de ouvido com fio;1;61,74;16/08/2023 03:16;Fortaleza;94016;8;202308
254270;Monitor FHD de 27 polegadas;1;772,44;02/05/2023 05:01;Bahia;97035;5;202305
254271;Xiaomi Redmi 10;1;3090;20/07/2023 17:20;Manaus;10001;7;202307
254272;Monitor FHD de 27 polegadas;1;772,44;07/06/2023 14:01;Fortaleza;94016;6;202306
254272;Cabo de carregamento USB-C;1;61,54;23/08/2023 20:33;Fortaleza;94016;8;202308
254273;Pilhas AA (pacote com 4);1;19,77;01/04/2023 19:50;Campinas;30301;4;202304
254274;Máquina de lavar LG;1;3090;12/04/2023 02:24;Manaus;10001;4;202304
254275;Cabo de carregamento USB-C;1;61,54;18/07/2023 08:25;Manaus;10001;7;202307
254276;Cabo de carregamento Lightning;1;76,99;10/04/2023 21:11;Fortaleza;94016;4;202304
254277;iPhone;1;9890;28/07/2023 01:44;Fortaleza;94016;7;202307
254277;Fones de ouvido com fio;1;61,74;19/04/2023 17:13;Fortaleza;94016;4;202304
254278;Monitor ultralargo de 34 pol.;1;1956,94;30/03/2023 12:30;Rio de Janeiro;73301;3;202303
254279;Xiaomi Redmi 10;1;3090;27/04/2023 17:55;São Paulo;90001;4;202304
254280;Fones de ouvido Apple Airpods;1;772,5;11/08/2023 17:27;Florianópolis;75001;8;202308
254281;Fones de ouvido Bose SoundSport;1;514,94;28/05/2023 21:57;Fortaleza;94016;5;202305
254282;Cabo de carregamento Lightning;1;76,99;10/01/2023 09:04;Manaus;10001;1;202301
254283;Cabo de carregamento USB-C;1;61,54;11/05/2023 20:08;Manaus;10001;5;202305
254284;Baterias AAA (pacote com 4);2;15,39;13/03/2023 00:35;Florianópolis;75001;3;202303
254285;Baterias AAA (pacote com 4);2;15,39;13/05/2023 22:50;Rio de Janeiro;73301;5;202305
254286;iPhone;1;9890;25/12/2022 10:49;São Paulo;90001;12;202212
254287;Pilhas AA (pacote com 4);1;19,77;09/05/2023 18:48;Manaus;10001;5;202305
254288;Xiaomi Redmi 10;1;3090;14/07/2023 16:08;Campinas;30301;7;202307
254289;Monitor ultralargo de 34 pol.;1;1956,94;10/11/2022 10:10;Manaus;10001;11;202211
254290;Baterias AAA (pacote com 4);1;15,39;23/05/2023 00:43;Rio de Janeiro;73301;5;202305
254291;Cabo de carregamento Lightning;1;76,99;22/11/2022 07:25;Manaus;10001;11;202211
254292;Cabo de carregamento USB-C;1;61,54;07/05/2023 04:12;Belo Horizonte;98101;5;202305
254293;Cabo de carregamento USB-C;1;61,54;13/06/2023 02:33;Salvador;2215;6;202306
254294;Laptop Macbook Pro;1;8755;31/03/2023 14:44;Salvador;2215;3;202303
254295;Fones de ouvido Bose SoundSport;1;514,94;10/04/2023 00:38;Manaus;10001;4;202304
254296;Fones de ouvido Bose SoundSport;1;514,94;20/06/2023 09:32;Fortaleza;94016;6;202306
254297;Cabo de carregamento Lightning;1;76,99;29/06/2023 07:43;Florianópolis;75001;6;202306
254298;Fones de ouvido com fio;1;61,74;03/01/2023 13:08;Fortaleza;94016;1;202301
254299;Pilhas AA (pacote com 4);1;19,77;01/01/2023 18:34;São Paulo;90001;1;202301
254300;Pilhas AA (pacote com 4);1;19,77;03/04/2023 02:49;Fortaleza;94016;4;202304
254300;Cabo de carregamento USB-C;1;61,54;16/02/2023 18:02;Fortaleza;94016;2;202302
254301;Xiaomi Redmi 10;1;3090;22/12/2022 07:01;Fortaleza;94016;12;202212
254302;Baterias AAA (pacote com 4);1;15,39;02/02/2023 11:00;Campinas;30301;2;202302
254303;Cabo de carregamento Lightning;1;76,99;04/05/2023 08:26;Manaus;10001;5;202305
254304;Baterias AAA (pacote com 4);2;15,39;07/05/2023 00:40;Manaus;10001;5;202305
254305;Fones de ouvido Bose SoundSport;1;514,94;28/03/2023 11:22;Fortaleza;94016;3;202303
254306;iPhone;1;9890;25/11/2022 18:56;Fortaleza;94016;11;202211
254306;Fones de ouvido Apple Airpods;1;772,5;08/08/2023 05:00;Fortaleza;94016;8;202308
254307;Fones de ouvido Apple Airpods;1;772,5;23/02/2023 00:34;Florianópolis;75001;2;202302
254308;Cabo de carregamento Lightning;1;76,99;28/03/2023 11:16;São Paulo;90001;3;202303
254309;Telefone Motorola X;1;2060;20/11/2022 17:53;Belo Horizonte;98101;11;202211
254310;Fones de ouvido Bose SoundSport;1;514,94;24/03/2023 15:51;São Paulo;90001;3;202303
254311;iPhone;1;9890;25/09/2023 23:08;Fortaleza;94016;9;202309
254312;Fones de ouvido Bose SoundSport;1;514,94;05/09/2023 14:38;Fortaleza;94016;9;202309
254313;Monitor para jogos 4K de 27 polegadas;1;2008,44;25/10/2022 09:31;Florianópolis;75001;10;202210
254314;Monitor para jogos 4K de 27 polegadas;1;2008,44;03/06/2023 20:42;Bahia;97035;6;202306
254315;Monitor FHD de 27 polegadas;1;772,44;14/12/2022 06:20;Manaus;10001;12;202212
254316;Cabo de carregamento Lightning;1;76,99;03/09/2023 19:26;Fortaleza;94016;9;202309
254317;Xiaomi Redmi 10;1;3090;29/05/2023 02:59;Rio de Janeiro;73301;5;202305
254318;Fones de ouvido Apple Airpods;1;772,5;11/10/2023 11:25;Bahia;97035;10;202310
254319;TV de tela plana;1;1545;27/07/2023 22:49;Belo Horizonte;98101;7;202307
254320;Baterias AAA (pacote com 4);1;15,39;01/03/2023 19:24;Fortaleza;94016;3;202303
254321;Monitor FHD de 27 polegadas;1;772,44;09/06/2023 16:08;Fortaleza;94016;6;202306
254322;Monitor ultralargo de 34 pol.;1;1956,94;05/06/2023 08:36;Belo Horizonte;98101;6;202306
254323;Laptop ThinkPad;1;5149,94;13/02/2023 03:09;Fortaleza;94016;2;202302
254324;Pilhas AA (pacote com 4);1;19,77;21/07/2023 18:47;Manaus;10001;7;202307
254325;Cabo de carregamento USB-C;1;61,54;25/01/2023 15:56;Florianópolis;75001;1;202301
254326;Cabo de carregamento Lightning;1;76,99;29/10/2022 10:30;Bahia;4101;10;202210
254327;Fones de ouvido com fio;1;61,74;14/11/2022 03:44;Rio de Janeiro;73301;11;202211
254328;Monitor para jogos 4K de 27 polegadas;1;2008,44;04/04/2023 00:56;Salvador;2215;4;202304
254329;Fones de ouvido com fio;1;61,74;10/03/2023 07:20;Fortaleza;94016;3;202303
254330;Cabo de carregamento USB-C;1;61,54;06/03/2023 09:07;Bahia;97035;3;202303
254331;Monitor ultralargo de 34 pol.;1;1956,94;09/09/2023 01:36;Florianópolis;75001;9;202309
254332;Fones de ouvido com fio;1;61,74;14/02/2023 15:55;Rio de Janeiro;73301;2;202302
254333;Cabo de carregamento Lightning;1;76,99;10/05/2023 21:19;Rio de Janeiro;73301;5;202305
254334;Monitor FHD de 27 polegadas;1;772,44;03/02/2023 19:32;Florianópolis;75001;2;202302
254335;Cabo de carregamento USB-C;1;61,54;06/06/2023 00:10;Fortaleza;94016;6;202306
254336;Cabo de carregamento USB-C;1;61,54;02/04/2023 02:41;Fortaleza;94016;4;202304
254337;Baterias AAA (pacote com 4);1;15,39;11/02/2023 08:57;Fortaleza;94016;2;202302
254338;Pilhas AA (pacote com 4);2;19,77;31/08/2023 13:18;Florianópolis;75001;8;202308
254339;Pilhas AA (pacote com 4);1;19,77;16/11/2022 06:32;Salvador;2215;11;202211
254340;TV de tela plana;1;1545;23/06/2023 12:56;Bahia;4101;6;202306
254341;Monitor de 20 polegadas;1;566,44;23/07/2023 12:05;São Paulo;90001;7;202307
254342;Fones de ouvido Bose SoundSport;1;514,94;31/03/2023 11:42;Fortaleza;94016;3;202303
254343;Pilhas AA (pacote com 4);1;19,77;21/03/2023 07:27;Manaus;10001;3;202303
254344;Pilhas AA (pacote com 4);1;19,77;25/12/2022 18:25;Salvador;2215;12;202212
254345;Cabo de carregamento Lightning;1;76,99;02/05/2023 00:13;Campinas;30301;5;202305
254346;Baterias AAA (pacote com 4);1;15,39;22/08/2023 06:52;Salvador;2215;8;202308
254347;Fones de ouvido com fio;1;61,74;24/11/2022 06:30;Manaus;10001;11;202211
254348;Monitor para jogos 4K de 27 polegadas;1;2008,44;18/04/2023 19:11;Campinas;30301;4;202304
254348;Fones de ouvido Apple Airpods;1;772,5;06/07/2023 20:40;Campinas;30301;7;202307
254349;Monitor ultralargo de 34 pol.;1;1956,94;13/09/2023 09:08;Rio de Janeiro;73301;9;202309
254350;Fones de ouvido com fio;2;61,74;05/03/2023 20:52;Fortaleza;94016;3;202303
254351;Fones de ouvido com fio;1;61,74;21/06/2023 14:12;Salvador;2215;6;202306
254352;Fones de ouvido Apple Airpods;1;772,5;26/06/2023 11:35;Manaus;10001;6;202306
254353;Monitor ultralargo de 34 pol.;1;1956,94;26/10/2022 19:37;Belo Horizonte;98101;10;202210
254354;Monitor ultralargo de 34 pol.;1;1956,94;20/07/2023 01:28;Salvador;2215;7;202307
254355;Cabo de carregamento USB-C;2;61,54;26/01/2023 00:22;Florianópolis;75001;1;202301
254356;Fones de ouvido Apple Airpods;1;772,5;16/04/2023 14:52;Rio de Janeiro;73301;4;202304
254357;Cabo de carregamento USB-C;1;61,54;22/06/2023 10:06;Fortaleza;94016;6;202306
254358;Baterias AAA (pacote com 4);1;15,39;27/04/2023 15:11;Fortaleza;94016;4;202304
254359;Cabo de carregamento USB-C;1;61,54;03/01/2023 19:57;Fortaleza;94016;1;202301
254360;Baterias AAA (pacote com 4);3;15,39;18/01/2023 13:28;Salvador;2215;1;202301
254361;Monitor de 20 polegadas;1;566,44;01/03/2023 21:47;Fortaleza;94016;3;202303
254361;Cabo de carregamento USB-C;1;61,54;14/05/2023 12:40;Fortaleza;94016;5;202305
254362;Fones de ouvido Bose SoundSport;1;514,94;17/08/2023 20:09;São Paulo;90001;8;202308
254363;Fones de ouvido Apple Airpods;1;772,5;12/04/2023 04:43;Rio de Janeiro;73301;4;202304
254364;Pilhas AA (pacote com 4);2;19,77;17/07/2023 16:14;São Paulo;90001;7;202307
254365;Monitor FHD de 27 polegadas;1;772,44;03/07/2023 07:06;São Paulo;90001;7;202307
254366;Cabo de carregamento USB-C;1;61,54;10/04/2023 05:49;Fortaleza;94016;4;202304
254367;Monitor FHD de 27 polegadas;1;772,44;13/01/2023 13:32;Fortaleza;94016;1;202301
254368;Fones de ouvido Bose SoundSport;1;514,94;01/01/2023 02:37;Belo Horizonte;98101;1;202301
254369;Baterias AAA (pacote com 4);1;15,39;22/08/2023 13:09;Manaus;10001;8;202308
254370;Baterias AAA (pacote com 4);1;15,39;11/09/2023 09:11;Florianópolis;75001;9;202309
254371;Telefone Motorola X;1;2060;12/02/2023 09:50;Fortaleza;94016;2;202302
254371;Fones de ouvido com fio;1;61,74;23/12/2022 23:13;Fortaleza;94016;12;202212
254372;Monitor para jogos 4K de 27 polegadas;1;2008,44;08/03/2023 23:43;São Paulo;90001;3;202303
